	ERR197562	Acinetobacter_baumannii_1294596_GCA_000582925_1_24_dna_genome	Acinetobacter_baumannii_1264765_GCA_000681815_1_24_dna_genome	ERR197616	Acinetobacter_baumannii_1564232_GCA_000584815_2_24_dna_genome	SRR654235	ERR246690	ERR246753	ERR190436	Acinetobacter_calcoaceticus_dsm_30006_cip_81_8_GCA_000368965_1_24_dna_genome	ERR197608	ERR110009	ERR197604	ERR190453	ERR197617	Acinetobacter_baumannii_1295259_GCA_000581095_1_24_dna_genome	Acinetobacter_baumannii_1239920_GCA_000582235_1_24_dna_genome	SRR387327	Acinetobacter_baumannii_1475718_GCA_000580955_1_24_dna_genome	Acinetobacter_baumannii_263903_2_GCA_000583395_1_24_dna_genome	Acinetobacter_baumannii_826659_GCA_000588515_1_24_dna_genome	ERR356293	ERR190413	ERR197615	ERR197614	ERR190469	ERR110078	Acinetobacter_calcoaceticus_anc_3811_GCA_000399665_1_24_dna_genome	Acinetobacter_baumannii_883425_GCA_000588395_1_24_dna_genome	Acinetobacter_baumannii_809848_GCA_000581275_1_24_dna_genome	ERR119673	Acinetobacter_baumannii_263903_1_GCA_000682155_1_24_dna_genome	ERR190445	ERR246917	ERR246735	ERR190463	Acinetobacter_baumannii_907131_GCA_000582195_1_24_dna_genome	Acinetobacter_pittii_cip_70_29_GCA_000369045_1_24_dna_genome	Acinetobacter_calcoaceticus_anc_3680_GCA_000368945_1_24_dna_genome	ERR246703	Acinetobacter_baumannii_723929_GCA_000584215_1_24_dna_genome	ERR110090	Acinetobacter_pittii_42f_GCA_000529235_1_24_dna_genome	Acinetobacter_baumannii_1179249_GCA_000587995_1_24_dna_genome	Acinetobacter_baumannii_1000160_GCA_000588715_2_24_dna_genome	ERR190426	Acinetobacter_baumannii_742879_GCA_000588535_1_24_dna_genome	ERR190499	Acinetobacter_baumannii_1451147_GCA_000681535_1_24_dna_genome	ERR356238	ERR190427	ERR197559	Acinetobacter_baumannii_1288284_GCA_000681715_1_24_dna_genome	Acinetobacter_pittii_anc_4052_GCA_000399705_1_24_dna_genome	6_S6_L001_R1_001_assembly	Acinetobacter_baumannii_1542444_GCA_000581835_1_24_dna_genome	ERR197607	ERR110085	ERR190411	Acinetobacter_baumannii_wc_141_GCA_000313935_1_24_dna_genome	ERR474004	ERR356333	Acinetobacter_baumannii_25977_9_GCA_000682095_1_24_dna_genome	Acinetobacter_baumannii_1245249_GCA_000584575_1_24_dna_genome	Acinetobacter_pittii_anc_4050_GCA_000399685_1_24_dna_genome	Acinetobacter_baumannii_1289694_GCA_000580855_1_24_dna_genome	Acinetobacter_baumannii_272263_GCA_000581215_1_24_dna_genome	ERR197557	ERR190431	Acinetobacter_baumannii_478810_GCA_000584015_2_24_dna_genome	3_S3_L001	Acinetobacter_baumannii_1578804_GCA_000582075_1_24_dna_genome	Acinetobacter_baumannii_1461402_GCA_000580635_1_24_dna_genome	Acinetobacter_calcoaceticus_niph_13_GCA_000367865_1_24_dna_genome	ERR190485	Acinetobacter_pittii_anc_3678_GCA_000369025_1_24_dna_genome	ERR197625	ERR190429	Acinetobacter_baumannii_348935_GCA_000580795_1_24_dna_genome	Acinetobacter_baumannii_983759_GCA_000582135_1_24_dna_genome	ERR356266	Acinetobacter_baumannii_479375_GCA_000581715_1_24_dna_genome	Acinetobacter_baumannii_146457_GCA_000580655_1_24_dna_genome	Acinetobacter_baumannii_1437282_GCA_000580915_1_24_dna_genome	Acinetobacter_baumannii_ci78_GCA_000516615_1_24_dna_genome	ERR197611	ERR197606	Acinetobacter_baumannii_wc_323_GCA_000314615_1_24_dna_genome	Acinetobacter_baumannii_869535_GCA_000581035_1_24_dna_genome	Acinetobacter_calcoaceticus_phea_2_GCA_000191145_1_24_dna_genome	ERR197564	ERR197641	ERR356249	ERR190424	ERR246928	Acinetobacter_baumannii_225588_GCA_000588415_1_24_dna_genome	Acinetobacter_baumannii_1294243_GCA_000588015_1_24_dna_genome	ERR246882	Acinetobacter_baumannii_573719_GCA_000588275_1_24_dna_genome	ERR249282	ERR197602	Acinetobacter_baumannii_wc_136_GCA_000315155_1_24_dna_genome	ERR246869	Acinetobacter_baumannii_230853_GCA_000581195_1_24_dna_genome	Acinetobacter_calcoaceticus_ruh2202_GCA_000162035_1_24_dna_genome
Acinetobacter_baumannii_1542444_GCA_000581835_1_24_dna_genome	0.884398293174	0.848506219755	0.963734568336	0.886026316615	0.965254679314	0.890007598784	0.889871912447	0.890015672329	0.889807913435	0.901302446641	0.88574619362	0.889768941753	0.885802733636	0.886317725729	0.885777514463	0.966393424162	0.842418578571	0.889959626906	0.965181391448	0.965612435785	0.962962318711	0.891021071503	0.885760040468	0.885777513502	0.890441804536	0.889975259772	0.889732696323	0.908366566642	0.965240177622	0.965764492431	0.889725120082	0.840022814308	0.885533048648	0.890050520863	0.888778360349	0.888175006054	0.964983415718	0.965984951152	0.902303677801	0.889962956044	0.964718472228	0.890026767887	0.965033552431	0.885532368208	0.847929229206	0.888847373312	0.965233769263	0.88976769585	0.965560898367	0.890522165965	0.885807743874	0.92299079373	0.942846242188	0.936190655498	0.965046172393	1.0	0.885574321593	0.919681895951	0.887488300816	0.910925711118	0.965018958252	0.889945809296	0.885981443385	0.965047700199	0.927328560864	0.964619244242	0.853222225797	0.888179012998	0.885795427559	0.964750719778	0.889629979988	0.964124355798	0.861944422988	0.901815491729	0.885608561189	0.965507278118	0.885615056737	0.887362988286	0.853842011543	0.85898494516	0.964734317592	0.846485670445	0.859082799753	0.856732059557	0.93576204838	0.885711421939	0.886100795485	0.856048277934	0.855549506377	0.966302648288	0.884458352041	0.91493215116	0.949544775826	0.8855801866	0.889899234341	0.964596348937	0.964926939459	0.889668585918	0.944869862193	0.889349007827	0.885959358423	0.965373911301	0.889885829262	0.855501886571	0.901847189445
ERR197607	0.982768304354	0.854727255177	0.886849854865	0.998752715176	0.887446044191	0.919365064952	0.917953159575	0.918036176731	0.918497154781	0.87327820782	0.998945357765	0.917939916312	0.989310202374	0.996133059188	0.998949285741	0.886595177944	0.847987305481	0.917987785552	0.887067002043	0.88693692016	0.884558334242	0.919144698279	0.998705428123	0.998948226816	0.924398738764	0.917985638892	0.917758551757	0.877558711826	0.88688704611	0.885836879636	0.917995249642	0.850602558049	0.976942967272	0.918399836943	0.917056337684	0.918993608378	0.886988655465	0.886282987709	0.874043224609	0.917997166646	0.886394445988	0.917976327267	0.893464267076	0.97748063695	0.844954097758	0.984151935923	0.884571530288	0.918074112666	0.887025541608	0.918568657332	0.998172750023	0.943361313763	0.899110912901	0.881634897645	0.886880870888	0.885574321593	1.0	0.923483106029	0.989431152938	0.881296968565	0.886905180129	0.918798304776	0.977829336433	0.887275284671	0.881465896285	0.888104670885	0.855588437752	0.979344491882	0.996982786016	0.887898940402	0.918151845024	0.887832784367	0.867090049762	0.873546208232	0.998747255197	0.887302731402	0.998973053411	0.988814039164	0.877111168001	0.862250149547	0.887151346967	0.853566956166	0.8509683249	0.850330923578	0.88285879302	0.998896402248	0.997812708826	0.864198903911	0.861784022253	0.885410416713	0.982889792592	0.951113278622	0.884346000242	0.998373077296	0.918154505862	0.88808552683	0.887527205083	0.918016353812	0.893426536059	0.917998440386	0.988912245939	0.889371567458	0.918198652129	0.861796448197	0.874055227579
ERR110085	0.917797349837	0.941031827039	0.944771345558	0.927483225168	0.93384416145	0.948364582717	0.953311310922	0.952182653647	0.947184225689	0.897373379142	0.9271956176	0.952221509343	0.920681509056	0.930714985928	0.920277759231	0.942540358987	0.948061448427	0.953702252182	0.921218915614	0.938910880496	0.922112462006	0.95666392243	0.928619505957	0.928513058543	0.943833038718	0.946498095198	0.968903249086	0.941243459526	0.927637776731	0.921364198622	0.954818558445	0.96144373673	0.940231453168	0.960563856145	0.946807552607	0.922269975507	0.925752293946	0.942176487172	0.906418422342	0.953992671399	0.924812721173	0.952417351424	0.914092563703	0.955652069007	0.944255851349	0.936879005549	0.911381074169	0.943824340631	0.923113745996	0.960640285326	0.926428115404	0.922933275874	0.936957051992	0.938964481357	0.91357719849	0.919681895951	0.923483106029	1.0	0.933465300419	0.928062015504	0.913398513311	0.970928110935	0.925327688675	0.939434665742	0.902518769678	0.925304545905	0.936648671839	0.925828454804	0.925912194519	0.925599133457	0.952153423223	0.919128404669	0.934010246167	0.906429721647	0.929138915319	0.938786744468	0.922287184284	0.926684280053	0.920400448054	0.946888561532	0.914080706488	0.932006329259	0.931430828478	0.936480252054	0.91884487227	0.926900651652	0.927207977208	0.943315078705	0.941156647743	0.926789818677	0.929305331179	0.912682734097	0.912888169175	0.914085629697	0.950477608688	0.926319879547	0.935240311421	0.94934847733	0.943191193931	0.955409671901	0.91209257883	0.932056534609	0.975419746851	0.949540570005	0.914653692044
ERR190411	0.97329551207	0.850202535182	0.888712556622	0.989242443817	0.889278937669	0.930469393852	0.934684394386	0.934760066272	0.936185665115	0.874154705767	0.989333257737	0.93397276486	0.979422696922	0.987336777834	0.989283032538	0.888035824346	0.842606077964	0.929582156514	0.888462175234	0.888348624513	0.886772932553	0.934018233793	0.98992713425	0.989353357226	0.937355123227	0.935207479024	0.929996977188	0.878602425867	0.888196410312	0.887589864748	0.934351562371	0.846421308927	0.969508473763	0.935127923179	0.92923515851	0.916489570203	0.888802255016	0.887889853384	0.87528207465	0.934858430103	0.88868144888	0.9351171805	0.890138225824	0.96936506906	0.846943358829	0.981734528179	0.886927520111	0.935989530616	0.888406286409	0.930235847634	0.989127173855	0.950086517781	0.907106847249	0.883096360711	0.888246348362	0.887488300816	0.989431152938	0.933465300419	1.0	0.881942758065	0.888365963119	0.930480470226	0.972861197519	0.889525399014	0.883525654782	0.891195785096	0.84838647321	0.976195088443	0.992272768448	0.889972120251	0.930287711718	0.889769465295	0.864040740388	0.874593816066	0.993642232933	0.888710377026	0.993730326703	0.985573789341	0.873272820009	0.861490822957	0.888626858127	0.861483644659	0.85309936502	0.851927600265	0.884787475501	0.993548434176	0.992627449427	0.861931944769	0.861214364528	0.88772064506	0.977116261004	0.956622671261	0.885939838198	0.993507562297	0.933883113183	0.889456234691	0.889334662528	0.935197240809	0.889805199193	0.934071651005	0.983296952426	0.890136329314	0.930966799186	0.857766289018	0.875028958999
Acinetobacter_baumannii_wc_141_GCA_000313935_1_24_dna_genome	0.879193543722	0.864355081017	0.910604469822	0.881623605658	0.914230555361	0.882631120269	0.881566219053	0.881653231604	0.879914517118	0.917990052645	0.881320307951	0.881860320105	0.879469803363	0.880192660736	0.881042268643	0.912940752428	0.849300970473	0.880364210258	0.913297057305	0.912421004835	0.910346804595	0.883551219289	0.880941273094	0.881430096464	0.8826549149	0.880716332493	0.880478443721	0.9282372789	0.910853402298	0.910526947052	0.881644480726	0.867504672651	0.882357401145	0.88133118916	0.879816435348	0.884659893135	0.913751401598	0.910572346713	0.918095909529	0.881542846057	0.911539999342	0.881319255258	0.91194377371	0.880106549675	0.849993253272	0.88294174156	0.910396854603	0.880383327714	0.912778663467	0.882481325139	0.879849609428	0.923144596037	0.903352664854	0.909714398813	0.911842475846	0.910925711118	0.881296968565	0.928062015504	0.881942758065	1.0	0.911958327506	0.88245302038	0.882375036227	0.913602792196	0.90982366167	0.91336518341	0.854578467494	0.88204157327	0.88067959207	0.912474148951	0.882233488451	0.911155264292	0.86593746466	0.918278589952	0.879971411893	0.912694896148	0.880172183433	0.880757672633	0.872511109508	0.863467553296	0.911223441734	0.85862386021	0.851728148727	0.850946140361	0.908980199984	0.880243419246	0.880388213014	0.875107472569	0.864453243183	0.910378684375	0.879299474246	0.916447848286	0.909459466598	0.880703589015	0.881062152846	0.912339788679	0.911674825164	0.880330086724	0.915511245574	0.880958946584	0.879229010185	0.913313860835	0.880435911358	0.862737204529	0.91787450719
ERR474004	0.886109557787	0.858538089548	0.965692898849	0.88728051848	0.970010085832	0.890881866854	0.889214449991	0.889185126651	0.889264478211	0.900514485049	0.886951024568	0.889403169686	0.887511577456	0.886918472945	0.886816664874	0.96571199307	0.851391933968	0.889935921598	0.986915515526	0.993977315277	0.962814513823	0.890810557951	0.886250004983	0.886970151486	0.890168377516	0.888975416814	0.889064391071	0.907344543767	0.968553103744	0.968718537822	0.889115210918	0.85508226485	0.887805059576	0.889086478516	0.888770723151	0.889073336432	0.968660506626	0.979057444848	0.901147841773	0.889159355259	0.986540703733	0.889059796322	0.986650698435	0.886583053759	0.847012478498	0.889946853875	0.964812199295	0.888985946981	0.986824378611	0.890246614961	0.886056343882	0.923248432705	0.961574436883	0.935527922057	0.991526486153	0.965018958252	0.886905180129	0.913398513311	0.888365963119	0.911958327506	1.0	0.891246895155	0.889481685365	0.970106319635	0.925984975452	0.985874190283	0.858180508364	0.889634042564	0.887298875314	0.984125697105	0.890518430426	0.967572452814	0.867871334106	0.900928193202	0.886606561393	0.968509966254	0.886935362633	0.888313368072	0.868249024756	0.861775235478	0.98719707175	0.855962650342	0.852861607694	0.851599966867	0.935462918217	0.887020879855	0.887638076905	0.872334083985	0.867271501971	0.965671892186	0.886146973554	0.920852447593	0.950062164078	0.886805333333	0.889656416322	0.987164619007	0.966777898524	0.888973060949	0.943803817745	0.889099106941	0.887571778356	0.992763599472	0.889466110321	0.863391332195	0.900907010893
ERR356333	0.917754569613	0.852844237188	0.891133495046	0.920541877563	0.89207652884	0.978416618141	0.978691916845	0.978873554457	0.977793132051	0.874714712795	0.919099127421	0.978560079197	0.918391499282	0.921691474516	0.918575578477	0.890917077857	0.843797362125	0.976080676422	0.891905392974	0.891306760755	0.88960895107	0.982526060123	0.918753713716	0.919039041427	0.977471605875	0.978837825409	0.993239913469	0.87842777627	0.891394259526	0.890089863859	0.978846309884	0.849006249787	0.923038639479	0.979049204627	0.978049340265	0.902397997409	0.892250898238	0.890325668424	0.87583159321	0.978811342442	0.891639321971	0.978789688703	0.891104299031	0.920465903785	0.84851491757	0.943404421941	0.889846248261	0.978702392612	0.891645656413	0.977721359637	0.918787238288	0.977700948335	0.92941941222	0.884684196982	0.891355184298	0.889945809296	0.918798304776	0.970928110935	0.930480470226	0.88245302038	0.891246895155	1.0	0.9197094452	0.892569778424	0.884186289436	0.892917888224	0.848514172106	0.928084288258	0.919599600057	0.892653876047	0.980642370079	0.892292734929	0.862365952425	0.875263333847	0.918676775706	0.891379846338	0.918792808416	0.928843697439	0.863309818457	0.857118898038	0.891325116019	0.846597118956	0.850234919853	0.849990269144	0.886398077319	0.919244508846	0.921261108251	0.853294583914	0.856843583019	0.890300573266	0.918369668246	0.969644602709	0.888009112769	0.918328016622	0.978559683045	0.892369526309	0.890795450611	0.979452410484	0.892679600413	0.978466153082	0.919167693907	0.892850442353	0.993267024211	0.855297934367	0.875311496904
Acinetobacter_baumannii_25977_9_GCA_000682095_1_24_dna_genome	0.979301951916	0.875026593737	0.888003471339	0.977267794384	0.892272882107	0.920184208014	0.918763439628	0.918746567658	0.919105655116	0.873742636483	0.977783750672	0.918444914926	0.976057178641	0.977952285852	0.977905813971	0.891382826573	0.86687656395	0.919166453566	0.891067748099	0.890366477887	0.885597331082	0.919479306502	0.97756840982	0.977541348334	0.922953563756	0.919049080465	0.917247763465	0.878084076317	0.891728642958	0.885806724459	0.918407704145	0.880373563807	0.977082326215	0.919336737141	0.917252217483	0.919210969791	0.890093395338	0.886047460786	0.874606082083	0.918874405303	0.891321933018	0.919225755311	0.890500203541	0.976528471287	0.846393484439	0.960179149097	0.885490076957	0.919042117942	0.890549223634	0.917879371775	0.977686969281	0.940431011692	0.90182810542	0.882556926358	0.891719428008	0.885981443385	0.977829336433	0.925327688675	0.972861197519	0.882375036227	0.889481685365	0.9197094452	1.0	0.890477437075	0.882497703431	0.8927319803	0.853162269303	0.972622073537	0.978503143904	0.891494246181	0.918350678103	0.893471064366	0.861993715528	0.874050834453	0.978309548852	0.890927022211	0.978252756242	0.971042945953	0.881229212924	0.857594396275	0.888895116608	0.856282734141	0.846148328903	0.847207292158	0.883000874432	0.977981061975	0.977047941605	0.874468756357	0.862969139838	0.885574305115	0.978436786795	0.93832046332	0.884476718422	0.977491492867	0.918345668176	0.890584761185	0.887683243393	0.918818432697	0.889155155193	0.917860256768	0.976318479552	0.892621963949	0.918223460252	0.863041588811	0.874065778955
Acinetobacter_baumannii_1245249_GCA_000584575_1_24_dna_genome	0.88568933341	0.871144096191	0.965528861018	0.887873325229	0.998190207029	0.89186156318	0.889476958428	0.88947739881	0.889565509148	0.90087617725	0.887502303091	0.890156236826	0.887876693599	0.887177955773	0.88670049384	0.964969534071	0.848532475182	0.890587295334	0.970762517179	0.973982702934	0.96213500987	0.891601326194	0.886917092475	0.887496147428	0.8907441942	0.889397541	0.889905604756	0.907891747959	0.967120479911	0.967598556313	0.890023517742	0.875022005262	0.888883335963	0.88964971795	0.889000658096	0.888873386539	0.968017278725	0.970159168432	0.901773709441	0.889386226631	0.970638464317	0.889415904516	0.969667426518	0.886547880186	0.851927451524	0.890817405941	0.964220997152	0.88933789638	0.970995922542	0.891574476684	0.886677490267	0.928187451781	0.948490406508	0.935781478821	0.969805705669	0.965047700199	0.887275284671	0.939434665742	0.889525399014	0.913602792196	0.970106319635	0.892569778424	0.890477437075	1.0	0.926347778604	0.970435058145	0.853777032783	0.889583007917	0.887151813244	0.969504927431	0.890920154062	0.967191631986	0.867411654629	0.901231776095	0.886445613839	0.989387886233	0.886798857536	0.887890292463	0.871247225213	0.859640781018	0.970425938042	0.860827401428	0.85542110123	0.854120749517	0.935992851089	0.886822221976	0.887284717507	0.876501075678	0.866531590593	0.964760999129	0.885864237863	0.927678394239	0.950078217869	0.886926659923	0.889830416641	0.970481899243	0.965580801731	0.889310824393	0.944546787874	0.889783099646	0.887354687364	0.973593381308	0.890447304412	0.861220828678	0.901406424252
Acinetobacter_pittii_anc_4050_GCA_000399685_1_24_dna_genome	0.880709788621	0.840693544876	0.926477853687	0.881877309532	0.927249364625	0.883535411191	0.884592321308	0.88460650416	0.884847487807	0.89940973621	0.88146241444	0.883840144562	0.881364450969	0.882023562201	0.881502528606	0.926691896405	0.838599882633	0.884029172501	0.926502107402	0.926625060004	0.92720671512	0.885503616313	0.881520425947	0.881540936378	0.885489325914	0.885215783855	0.884107465352	0.907431487509	0.926687957028	0.926850797188	0.88379462112	0.839677496498	0.881953135496	0.884875398542	0.883287580464	0.88420331003	0.926395660298	0.927143168283	0.900175149014	0.884737044789	0.925715740403	0.884974959045	0.926797434166	0.881632274124	0.846900935324	0.884677154183	0.926357076431	0.885172013686	0.927029758981	0.883834719335	0.881582988146	0.921164760766	0.913356140412	0.93742731553	0.926246038515	0.927328560864	0.881465896285	0.902518769678	0.883525654782	0.90982366167	0.925984975452	0.884186289436	0.882497703431	0.926347778604	1.0	0.92580649721	0.839623828604	0.882863841959	0.881601972064	0.926293559741	0.883962110899	0.925524611988	0.838691057484	0.899908995911	0.881428558211	0.927069522628	0.88150799487	0.883299293175	0.842436679608	0.840684976671	0.925894419149	0.839100829199	0.846462197296	0.847575432126	0.93753850992	0.881565777902	0.881741576829	0.847028852026	0.840545188119	0.926669097079	0.880588477293	0.924840537044	0.923830482944	0.881362947461	0.884096161702	0.925969544157	0.925850790284	0.884810666381	0.942872984481	0.883501325326	0.881496239816	0.926387496611	0.885357050667	0.840153545782	0.899680204838
Acinetobacter_baumannii_1289694_GCA_000580855_1_24_dna_genome	0.886028971587	0.87899185826	0.968213728239	0.889035669161	0.970098973614	0.891537438848	0.890936695311	0.890981959978	0.891802136187	0.900618517554	0.888275706901	0.890449837485	0.887278595962	0.887951250928	0.887386080231	0.965969680905	0.85622015023	0.890302744406	0.997319898381	0.987972835227	0.962787483098	0.892129420884	0.88728941656	0.888376709599	0.892788437253	0.891494206271	0.889539403463	0.907523989748	0.966524178867	0.967709368218	0.890077360593	0.887668896874	0.889096743722	0.891775037321	0.889050565597	0.889326079803	0.966696453221	0.975015037396	0.901469787861	0.89113663052	0.996829715338	0.891349692727	0.98648538347	0.886679457031	0.853882786696	0.892917722732	0.9634899334	0.891374918812	0.996493356556	0.891157622222	0.886922736929	0.930746722846	0.970932149194	0.93527575547	0.991686930477	0.964619244242	0.888104670885	0.925304545905	0.891195785096	0.91336518341	0.985874190283	0.892917888224	0.8927319803	0.970435058145	0.92580649721	1.0	0.858636172107	0.890288498373	0.887316881917	0.992558548481	0.890749401633	0.968354321781	0.869823742846	0.901194276127	0.886730444031	0.967820044408	0.887120190675	0.88936418456	0.879904869377	0.863216797358	0.99066821423	0.863379929641	0.849873941371	0.849586239251	0.935692947155	0.887219488693	0.88762683894	0.869688679614	0.868704497603	0.965105312885	0.886038005083	0.922815224325	0.950468002711	0.887348994442	0.889728327984	0.99614495923	0.969668272912	0.890825838754	0.944354173573	0.889669754636	0.886540330418	0.987583273882	0.891003207675	0.868187592357	0.901075554956
Acinetobacter_baumannii_272263_GCA_000581215_1_24_dna_genome	0.853782346326	0.988557204588	0.84788290963	0.856426815494	0.851196080508	0.849024913963	0.846582432817	0.846654941427	0.848811966397	0.837716561652	0.855597798819	0.850931659576	0.847064880033	0.846469624772	0.854657169565	0.851062759718	0.996618308339	0.851425371077	0.854337278563	0.852698859654	0.841646864554	0.851541827727	0.846848448117	0.856337546063	0.850688881769	0.846461284217	0.84617487612	0.837773717391	0.851808677614	0.85032514679	0.846520568336	0.986254393924	0.854913034927	0.845772091674	0.84780539487	0.855897247627	0.857407590782	0.840818173472	0.8384007661	0.84662294698	0.851150444054	0.847042900965	0.852903087835	0.85138373498	0.839306362928	0.862289981679	0.839923121702	0.846766729827	0.855085257631	0.850158424462	0.846537226002	0.898500893962	0.859565761227	0.841944642563	0.85427988162	0.853222225797	0.855588437752	0.936648671839	0.84838647321	0.854578467494	0.858180508364	0.848514172106	0.853162269303	0.853777032783	0.839623828604	0.858636172107	1.0	0.866753237655	0.848301868991	0.857072516663	0.843445144651	0.851128464724	0.985745810456	0.839089611065	0.852456325804	0.858192055987	0.852805175788	0.849317196521	0.873048490324	0.984181772733	0.853584266248	0.856729232391	0.85449557914	0.847627695641	0.84375051906	0.852627658303	0.852040759352	0.873131024056	0.986155953216	0.847140978102	0.850365016769	0.896216444726	0.840596178247	0.852745624336	0.848880674503	0.856293677738	0.861173578004	0.843357859155	0.871614010028	0.843745971727	0.84343186519	0.864759790395	0.845895594614	0.985506195817	0.839422565821
ERR197557	0.974317265477	0.86057369314	0.889466756881	0.979149299887	0.890194527879	0.928632474688	0.92847082281	0.928463831398	0.929065511087	0.874679594931	0.979214628076	0.928273083365	0.983988532658	0.979180711568	0.979393893392	0.889460032909	0.854837627573	0.927242581124	0.889736124632	0.889556639215	0.887404965423	0.929179333193	0.979150053578	0.979221000757	0.93182274191	0.928395645759	0.927200774148	0.878827140688	0.889315769935	0.887787732168	0.928168539956	0.850694586611	0.971318861666	0.928681862489	0.927628642799	0.917596679571	0.890012275388	0.888134044655	0.875271116023	0.928559014992	0.888989776373	0.928743201325	0.889434988023	0.971122266372	0.846231165715	0.967706354591	0.887574001464	0.92851215096	0.88982908591	0.928819887228	0.978677028955	0.950176259402	0.905504069148	0.883817313472	0.889554586012	0.888179012998	0.979344491882	0.925828454804	0.976195088443	0.88204157327	0.889634042564	0.928084288258	0.972622073537	0.889583007917	0.882863841959	0.890288498373	0.866753237655	1.0	0.981590188143	0.890540766626	0.928088475317	0.890642406467	0.86295426893	0.874725648164	0.981838365418	0.890151570257	0.981750082887	0.975393135884	0.873192430737	0.862361883202	0.889183563448	0.85378606552	0.851790723535	0.851910830461	0.88482741167	0.98171662891	0.980942412152	0.867043819464	0.871074316482	0.888052293965	0.97577120749	0.949001453822	0.885848760013	0.981452545296	0.928351353372	0.889816332146	0.890332030986	0.928528695248	0.889686317588	0.928318390098	0.986247559148	0.890760969013	0.928027238712	0.859552994382	0.874811105445
ERR190431	0.982075844663	0.854465008676	0.887239613187	0.996847042958	0.888061133578	0.919531601719	0.918760000717	0.918844028541	0.919328099125	0.873328713379	0.997090277822	0.918678836631	0.98823713033	0.996843708341	0.997253853221	0.886796069657	0.845689224953	0.918414047944	0.887542624806	0.887361578113	0.884793808039	0.91971016729	0.997521339356	0.997057981054	0.924722185732	0.91894139981	0.918655217208	0.877784521878	0.88715059041	0.886025579127	0.91879931302	0.84926172466	0.976817172101	0.919150352609	0.917846272007	0.919565357897	0.887448553177	0.886300172352	0.874274211195	0.91883237267	0.886965202014	0.918832113985	0.893799514214	0.977247939132	0.8449417824	0.98284786119	0.884772725538	0.918877375406	0.887331317146	0.919345090863	0.997360507566	0.944285660913	0.899638021306	0.881775249598	0.887659157851	0.885795427559	0.996982786016	0.925912194519	0.992272768448	0.88067959207	0.887298875314	0.919599600057	0.978503143904	0.887151813244	0.881601972064	0.887316881917	0.848301868991	0.981590188143	1.0	0.887801928795	0.919000475663	0.887601354623	0.859576842423	0.873800503649	0.997291571854	0.887584680013	0.996919125878	0.987894839578	0.874417711624	0.858987805408	0.887195129997	0.858501999161	0.851457497213	0.850389567332	0.883058104223	0.996889813768	0.995890229384	0.864292033124	0.856681889849	0.885533650465	0.981997200429	0.954565231943	0.884575307784	0.997028096854	0.919076171617	0.888014627278	0.887619067848	0.918889074479	0.894303548477	0.918812747672	0.987891993084	0.888898559909	0.918996390022	0.856015923882	0.874312558971
Acinetobacter_baumannii_478810_GCA_000584015_2_24_dna_genome	0.887236086345	0.871019076899	0.969948445686	0.888623126958	0.969813918859	0.891375362903	0.890412819808	0.890376678196	0.890668995215	0.901022426131	0.887987333884	0.889873326522	0.887178200929	0.887366889199	0.887357787368	0.965971194815	0.853086332059	0.890715462285	0.993688386785	0.985432429091	0.963112433156	0.89155083238	0.886766117434	0.888018442011	0.891741275658	0.890252903609	0.889505024095	0.907522938375	0.967908088313	0.967680360552	0.889660711302	0.866417137893	0.889204375777	0.890905690554	0.888819550844	0.889973992018	0.967841386676	0.97491692148	0.901777988212	0.890567416765	0.993724299756	0.89076016512	0.986143188834	0.888482239173	0.851082774338	0.892115558949	0.963890286013	0.890658845684	0.994100193433	0.890624200018	0.886519032685	0.923443567035	0.96966359452	0.935728180961	0.990007909716	0.964750719778	0.887898940402	0.925599133457	0.889972120251	0.912474148951	0.984125697105	0.892653876047	0.891494246181	0.969504927431	0.926293559741	0.992558548481	0.857072516663	0.890540766626	0.887801928795	1.0	0.890486531911	0.970901572286	0.873878912012	0.901550514209	0.886798178069	0.968283229344	0.887158932401	0.889101676482	0.869187871013	0.86739562824	0.988314020802	0.857256850888	0.854717783962	0.852598985063	0.936264327042	0.887198269751	0.887577780678	0.880965059785	0.874014754578	0.965211356316	0.886864805342	0.923712439203	0.950580387164	0.886787169553	0.89008216634	0.994607078429	0.97059579468	0.890037027553	0.94528728591	0.889017643281	0.886739067433	0.985622181069	0.891012446631	0.869682840035	0.901291582258
